
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8N0906018BP 0002.ecu

ECU identified with following data:
HWNumber    = 0261208054       (requested was 0261208054)
SWNumber    = 1037366474       (requested was 1037366474)
PartNumber  = 8N0906018BP      (requested was 8N0906018BP)
SWVersion   = 0002             (requested was 0002)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = 

Log packet size: 19 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  30.04.2023 17:46:40.129

TimeStamp, fr_w      , lambts_w  , lamsoni_w , lbz       , mshfm_w   , nmot      , plsol     , tans      , tats_w    , tmot      , ub        , vfzg      , wnwi_w    
  303.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.500, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  303.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  303.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  304.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  304.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.150, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  305.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  305.350, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  305.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  305.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  305.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  305.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.050, 1         , 1         , 1.00342   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.150, 1         , 1         , 1.00342   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.650, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  306.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  306.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.350, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.500, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  307.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  307.950, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  308.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  308.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  308.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.250, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  308.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.450, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  308.500, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.650, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  308.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.000, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.100, 1         , 1         , 1.00342   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  309.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  309.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  309.950, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.300, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  310.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  310.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.600, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  310.750, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  310.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  310.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  310.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  311.050, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.200, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.300, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.350, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  311.550, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.850, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.900, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  311.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  312.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.350, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.700, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  312.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.850, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.900, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  312.950, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.000, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.050, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.100, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.150, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.200, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.250, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.300, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.350, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.400, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.450, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.500, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.550, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.600, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.650, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.700, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
  313.750, 1         , 1         , 1         , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.0384   , 0         , 0         
  313.800, 1         , 1         , 1.00195   , 0         , 0         , 0         , 940       , 48        , 1110      , -9.75     , 12.1088   , 0         , 0         
